H,H,H,H,H,H,H,H
7.372,7.038,7.038,0.0,0.0,0.0,0.0,0.0
0.0,7.522,1.5,8.334,0.0,0.0,0.0,0.0
0.0,0.0,7.522,0.0,8.334,0.0,0.0,0.0
0.0,0.0,0.0,7.219,1.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.219,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,8.17,9.53,2.312
0.0,0.0,0.0,0.0,0.0,0.0,7.159,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.466
