H,H,H,H,H,H
3.264,9.534,9.506,0.0,0.0,0.0
0.0,3.608,0.0,9.541,0.0,0.0
0.0,0.0,3.607,0.0,9.986,0.0
0.0,0.0,0.0,3.522,0.0,3.003
0.0,0.0,0.0,0.0,3.522,3.002
0.0,0.0,0.0,0.0,0.0,4.047
