H,H,H,H,H,H,H,H,H
1.348,-14.0,-14.0,7.59,7.59,0.0,0.0,0.0,0.0
0.0,1.348,-14.0,7.59,7.59,0.0,0.0,0.0,0.0
0.0,0.0,1.348,7.59,7.59,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.326,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.326,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.852,1.5,9.173,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.852,0.0,9.173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.822,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.822
