H,H,H,H,H,H,H,H,H
3.002,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.002,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.002,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.387,1.5,8.171,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.387,0.0,8.171,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.432,1.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.432,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285
