H,H,H,H,H,H,H,H,H,H
2.361,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.361,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.237,8.083,0.0,0.0,0.0,0.0,5.112
0.0,0.0,0.0,0.0,7.883,0.0,0.0,0.0,0.0,1.721
0.0,0.0,0.0,0.0,0.0,7.287,1.5,8.015,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.287,0.5,8.015,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.399,1.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.399,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.209
