H,H,H,H,H,H
7.375,8.015,8.015,0.0,0.0,0.0
0.0,7.415,1.5,6.33,0.0,0.0
0.0,0.0,7.415,0.0,6.33,0.0
0.0,0.0,0.0,7.418,1.5,0.0
0.0,0.0,0.0,0.0,7.418,0.0
0.0,0.0,0.0,0.0,0.0,4.735
