H,H,H,H,H,H
2.134,-13.95,4.422,0.0,0.0,10.3
0.0,2.426,1.365,0.0,0.0,7.919
0.0,0.0,4.656,1.822,3.753,0.0
0.0,0.0,0.0,3.358,-12.609,0.0
0.0,0.0,0.0,0.0,3.455,0.0
0.0,0.0,0.0,0.0,0.0,4.336
