H,H,H,H,H,H,H
2.687,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,2.687,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,2.687,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.715,8.38,8.38,0.0
0.0,0.0,0.0,0.0,8.271,2.242,1.231
0.0,0.0,0.0,0.0,0.0,8.02,1.337
0.0,0.0,0.0,0.0,0.0,0.0,8.384
