H,H,H,H,H,H,H,H,H
7.345,7.518,1.465,1.465,7.518,0.0,0.0,0.0,0.0
0.0,7.402,7.414,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.339,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.339,7.414,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.402,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.657,-12.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.657,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.734,-12.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.734
