H,H,H,H,H,H,H,H,H
0.897,-12.5,-12.5,6.657,0.0,0.0,0.0,0.0,0.0
0.0,0.897,-12.5,6.657,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.897,6.657,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.94,6.657,6.657,6.657,7.93,7.139
0.0,0.0,0.0,0.0,0.897,-12.5,-12.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.897,-12.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.897,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.041,-13.309
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.041
