H,H,H,H,H,H
7.2,5.388,3.978,0.0,0.0,0.0
0.0,7.63,0.0,0.0,0.0,0.0
0.0,0.0,7.701,0.0,0.0,0.0
0.0,0.0,0.0,4.289,-14.0,0.0
0.0,0.0,0.0,0.0,4.289,0.0
0.0,0.0,0.0,0.0,0.0,7.566
