H,H,H,H,H,H,H
2.275,-14.9,-14.9,0.614,0.0,0.0,0.0
0.0,2.275,-14.9,0.614,0.0,0.0,0.0
0.0,0.0,2.275,0.614,0.0,0.0,0.0
0.0,0.0,0.0,7.395,7.531,1.394,0.0
0.0,0.0,0.0,0.0,6.931,7.531,0.0
0.0,0.0,0.0,0.0,0.0,7.403,0.532
0.0,0.0,0.0,0.0,0.0,0.0,9.879
