H,H,H,H,H,H,H,H
1.339,-14.0,-14.0,0.0,0.0,0.0,7.195,7.195
0.0,1.339,-14.0,0.0,0.0,0.0,7.195,7.195
0.0,0.0,1.339,0.0,0.0,0.0,7.195,7.195
0.0,0.0,0.0,2.609,-14.0,-14.0,0.0,0.0
0.0,0.0,0.0,0.0,2.609,-14.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.609,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4.307,10.01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287
