H,H,H,H,H,H
1.893,-13.025,6.851,8.637,10.022,8.514
0.0,1.893,5.987,7.991,4.227,7.75
0.0,0.0,2.286,-11.524,0.032,0.0
0.0,0.0,0.0,2.286,0.063,0.024
0.0,0.0,0.0,0.0,3.0,-13.03
0.0,0.0,0.0,0.0,0.0,2.996
