H,H,H,H,H,H,H,H
0.97,-12.5,-12.5,7.451,7.451,0.0,0.0,0.0
0.0,0.97,-12.5,7.451,7.451,0.0,0.0,0.0
0.0,0.0,0.97,7.451,7.451,0.0,0.0,0.0
0.0,0.0,0.0,1.675,-12.4,7.333,7.333,0.0
0.0,0.0,0.0,0.0,1.675,7.333,7.333,0.0
0.0,0.0,0.0,0.0,0.0,2.418,-12.4,1.827
0.0,0.0,0.0,0.0,0.0,0.0,2.418,1.827
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.772
