H,H,H,H,H,H,H,H,H
7.775,1.5,8.431,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.775,0.0,8.431,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.392,1.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.392,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.106,0.08,0.0,0.0,0.4
0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.4
0.0,0.0,0.0,0.0,0.0,0.0,5.363,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.363,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.915
