H,H,H,H,H,H
7.654,1.5,8.824,0.0,0.0,0.0
0.0,7.654,0.0,8.824,0.0,0.0
0.0,0.0,7.208,1.5,0.0,0.0
0.0,0.0,0.0,7.208,0.0,0.0
0.0,0.0,0.0,0.0,4.021,12.37
0.0,0.0,0.0,0.0,0.0,4.02
