H,H,H,H,H
3.639,-11.859,0.0,0.0,4.56
0.0,3.548,0.0,0.0,6.577
0.0,0.0,3.548,-11.859,6.577
0.0,0.0,0.0,3.639,4.56
0.0,0.0,0.0,0.0,3.771
