H,H,H,H,H,H
3.868,7.007,0.0,0.0,0.0,6.227
0.0,3.996,7.007,0.0,0.0,0.0
0.0,0.0,3.868,6.227,0.0,0.0
0.0,0.0,0.0,3.868,7.007,0.0
0.0,0.0,0.0,0.0,3.996,7.007
0.0,0.0,0.0,0.0,0.0,3.868
