H,H,H,H,H,H,H,H
1.676,-10.519,6.513,6.513,6.513,6.513,0.0,0.0
0.0,1.645,6.513,6.513,6.513,6.513,0.0,0.0
0.0,0.0,1.676,-15.057,0.0,0.0,6.513,6.513
0.0,0.0,0.0,1.645,0.0,0.0,6.513,6.513
0.0,0.0,0.0,0.0,1.941,-13.987,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.131,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.941,-13.987
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.131
