H,H,H,H,H,H
7.386,8.205,8.205,0.0,0.0,0.0
0.0,7.37,1.326,1.817,0.0,0.0
0.0,0.0,7.311,1.779,0.0,0.0
0.0,0.0,0.0,7.426,0.0,0.0
0.0,0.0,0.0,0.0,4.238,11.11
0.0,0.0,0.0,0.0,0.0,4.239
