H,H,H,H,H,H
6.932,7.531,1.736,7.114,0.0,0.0
0.0,7.199,8.062,1.518,0.0,0.0
0.0,0.0,6.908,0.0,0.0,0.0
0.0,0.0,0.0,7.173,0.0,1.0
0.0,0.0,0.0,0.0,3.52,-12.4
0.0,0.0,0.0,0.0,0.0,3.52
