H,H,H,H,H,H
3.829,-11.709,2.59,0.0,0.0,0.0
0.0,3.666,5.978,0.0,0.0,0.0
0.0,0.0,3.748,8.852,0.0,0.0
0.0,0.0,0.0,3.766,1.306,0.0
0.0,0.0,0.0,0.0,3.885,3.759
0.0,0.0,0.0,0.0,0.0,4.422
