H,H,H,H,H,H,H,H,H
2.804,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.804,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.804,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.478,-14.0,-14.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.478,-14.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.478,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.321,9.049,1.512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.854,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.753
