H,H,H,H,H,H
7.223,0.0,8.36,0.0,2.275,0.0
0.0,6.81,0.0,8.43,0.0,2.369
0.0,0.0,6.943,0.0,0.0,0.0
0.0,0.0,0.0,6.66,0.0,0.0
0.0,0.0,0.0,0.0,7.067,0.0
0.0,0.0,0.0,0.0,0.0,7.485
