H,H,H,H,H,H
2.216,-14.9,-14.9,0.0,0.0,0.0
0.0,2.216,-14.9,0.0,0.0,0.0
0.0,0.0,2.216,0.0,0.0,0.0
0.0,0.0,0.0,6.794,7.427,0.983
0.0,0.0,0.0,0.0,6.784,8.061
0.0,0.0,0.0,0.0,0.0,6.772
