H,H,H,H,H
7.501,7.878,0.0,0.0,7.878
0.0,7.421,7.878,0.0,0.0
0.0,0.0,7.915,0.0,0.0
0.0,0.0,0.0,7.915,7.878
0.0,0.0,0.0,0.0,7.421
