H,H,H,H,H,H,H,H
7.694,6.842,0.0,7.804,0.0,0.0,0.0,0.0
0.0,7.597,7.804,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.991,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,9.256,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,8.099,7.962,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.63,7.815,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.921,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.403
