H,H,H,H,H
1.127,-12.5,-12.5,7.693,0.0
0.0,1.127,-12.5,7.693,0.0
0.0,0.0,1.127,7.693,0.0
0.0,0.0,0.0,2.933,3.141
0.0,0.0,0.0,0.0,3.992
