H,H,H,H,H
1.265,-12.5,-12.5,7.428,7.428
0.0,1.265,-12.5,7.428,7.428
0.0,0.0,1.265,7.428,7.428
0.0,0.0,0.0,2.904,-12.4
0.0,0.0,0.0,0.0,2.904
