H,H,H,H,H,H,H,H,H,H
0.77,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,6.581,0.0
0.0,0.77,-14.0,0.0,0.0,0.0,0.0,0.0,6.581,0.0
0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,6.581,0.0
0.0,0.0,0.0,7.444,8.04,8.04,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.484,1.5,7.542,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.484,0.0,7.542,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.379,1.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.379,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.381,8.569
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.879
