H,H,H,H,H,H,H
7.527,8.323,8.323,0.0,0.0,0.0,0.0
0.0,7.8,0.0,0.0,0.0,1.5,0.0
0.0,0.0,7.854,0.0,0.0,1.5,0.0
0.0,0.0,0.0,7.586,7.0,0.0,1.5
0.0,0.0,0.0,0.0,7.586,0.0,2.8
0.0,0.0,0.0,0.0,0.0,7.769,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.176
