H,H,H,H,H
7.761,1.768,8.822,0.0,0.0
0.0,7.761,0.0,8.392,0.0
0.0,0.0,6.93,1.736,0.0
0.0,0.0,0.0,6.93,0.0
0.0,0.0,0.0,0.0,9.789
