H,H,H,H,H,H,H
6.708,8.175,5.87,0.0,0.0,0.0,0.0
0.0,7.138,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.592,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.509,-14.0,4.7,4.7
0.0,0.0,0.0,0.0,3.509,4.7,4.7
0.0,0.0,0.0,0.0,0.0,4.236,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,4.236
