H,H,H,H,H
7.163,7.659,0.0,1.95,0.0
0.0,6.9,1.95,0.0,0.0
0.0,0.0,6.9,7.659,0.0
0.0,0.0,0.0,7.163,0.0
0.0,0.0,0.0,0.0,9.422
