H,H,H,H,H,H
3.9,-12.4,0.0,0.0,0.0,0.0
0.0,3.9,0.0,0.0,0.0,0.0
0.0,0.0,3.9,0.0,0.0,0.0
0.0,0.0,0.0,7.448,8.287,2.004
0.0,0.0,0.0,0.0,6.928,0.0
0.0,0.0,0.0,0.0,0.0,7.517
