H,H,H,H,H,H,H,H
7.451,1.5,8.428,0.0,0.0,0.0,0.0,0.0
0.0,7.451,0.0,8.428,0.0,0.0,0.0,0.0
0.0,0.0,7.722,1.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.722,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.932,-14.0,6.773,6.773
0.0,0.0,0.0,0.0,0.0,2.932,6.773,6.773
0.0,0.0,0.0,0.0,0.0,0.0,3.863,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.863
