H,H,H,H,H
1.318,-12.4,0.0,6.543,0.0
0.0,1.318,0.0,6.543,0.0
0.0,0.0,1.318,6.543,0.0
0.0,0.0,0.0,4.242,4.981
0.0,0.0,0.0,0.0,3.573
