H,H,H,H,H,H,H,H,H
3.956,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.956,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.956,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.618,6.952,6.952,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.726,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,8.068,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.07,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.695,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.695
