H,H,H,H,H,H
3.655,-11.572,3.53,0.0,0.0,0.0
0.0,3.812,2.232,0.0,0.0,0.0
0.0,0.0,3.749,6.64,0.0,0.0
0.0,0.0,0.0,3.76,4.988,0.0
0.0,0.0,0.0,0.0,4.027,3.252
0.0,0.0,0.0,0.0,0.0,4.135
