H,H,H,H,H,H,H,H,H,H
2.156,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.156,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.408,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.408,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.408,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.78,-14.0,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.169
