H,H,H,H,H,H
6.972,7.311,1.104,7.653,0.0,0.0
0.0,7.261,7.968,1.645,0.0,0.0
0.0,0.0,6.932,0.0,0.0,0.0
0.0,0.0,0.0,7.321,0.0,0.0
0.0,0.0,0.0,0.0,4.655,-12.4
0.0,0.0,0.0,0.0,0.0,4.655
