H,H,H,H,H,H
7.572,8.065,0.0,4.986,0.0,0.0
0.0,8.228,2.59,1.579,0.0,0.0
0.0,0.0,8.912,0.0,0.0,0.0
0.0,0.0,0.0,8.68,0.0,0.0
0.0,0.0,0.0,0.0,3.971,-16.003
0.0,0.0,0.0,0.0,0.0,3.971
