H,H,H,H,H,H,H
2.373,-14.9,-14.9,1.0,0.0,0.0,1.0
0.0,2.373,-14.9,1.0,0.0,0.0,1.0
0.0,0.0,2.373,1.0,0.0,0.0,1.0
0.0,0.0,0.0,7.296,7.963,0.0,2.006
0.0,0.0,0.0,0.0,7.768,2.003,0.0
0.0,0.0,0.0,0.0,0.0,7.766,8.067
0.0,0.0,0.0,0.0,0.0,0.0,7.296
