H,H,H,H,H,H
2.136,-14.9,-14.9,0.0,0.0,0.0
0.0,2.136,-14.9,0.0,0.0,0.0
0.0,0.0,2.136,0.0,0.0,0.0
0.0,0.0,0.0,7.05,0.0,2.724
0.0,0.0,0.0,0.0,7.298,9.593
0.0,0.0,0.0,0.0,0.0,6.797
