H,H,H,H,H,H,H
6.551,3.167,0.0,0.0,0.0,0.0,1.517
0.0,6.646,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.574,1.5,8.729,0.0,0.0
0.0,0.0,0.0,7.574,0.0,8.729,0.0
0.0,0.0,0.0,0.0,6.89,1.5,0.0
0.0,0.0,0.0,0.0,0.0,6.89,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.531
