H,H,H,H,H
2.026,-14.9,-14.9,0.0,0.0
0.0,2.026,-14.9,0.0,0.0
0.0,0.0,2.026,0.0,0.0
0.0,0.0,0.0,3.733,-12.4
0.0,0.0,0.0,0.0,3.733
