H,H,H,H,H,H,H,H,H,H
2.786,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.786,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.519,8.351,8.351,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.877,1.5,1.641,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.571,1.493,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.011,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.393,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.393,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.762
