H,H,H,H,H,H
2.817,-14.0,-14.0,0.0,0.0,0.0
0.0,2.817,-14.0,0.0,0.0,0.0
0.0,0.0,2.817,0.0,0.0,0.0
0.0,0.0,0.0,7.555,8.266,4.98
0.0,0.0,0.0,0.0,8.184,1.738
0.0,0.0,0.0,0.0,0.0,8.46
