H,H,H,H,H,H
7.264,8.529,0.0,2.416,1.0,1.0
0.0,6.906,3.255,0.0,0.0,0.0
0.0,0.0,6.906,8.529,0.0,0.0
0.0,0.0,0.0,7.264,1.0,1.0
0.0,0.0,0.0,0.0,3.818,-12.4
0.0,0.0,0.0,0.0,0.0,3.818
