H,H,H,H,H,H,H,H,H
2.713,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.713,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.713,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.809,8.318,7.572,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.621,0.0,7.867,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.955,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.971,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.327,8.886
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.493
