H,H,H,H,H,H,H,H,H
2.587,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.587,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.587,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.602,-14.0,-14.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.602,-14.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.602,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.647,-14.0,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.647,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.647
