H,H,H,H,H,H,H,H
2.738,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,2.738,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.738,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.872,7.619,7.619,0.0,0.0
0.0,0.0,0.0,0.0,7.293,1.5,8.103,0.0
0.0,0.0,0.0,0.0,0.0,7.293,0.0,8.103
0.0,0.0,0.0,0.0,0.0,0.0,6.85,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85
