H,H,H,H,H,H,H,H
3.644,-12.4,0.0,0.0,3.71,1.33,0.0,0.0
0.0,3.683,0.0,0.0,3.71,1.33,0.0,0.0
0.0,0.0,8.043,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.9,0.0,0.0,0.0,1.33
0.0,0.0,0.0,0.0,4.087,3.07,0.62,0.62
0.0,0.0,0.0,0.0,0.0,4.246,4.94,0.57
0.0,0.0,0.0,0.0,0.0,0.0,4.566,4.93
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.203
