H,H,H,H,H,H
2.538,-14.0,-14.0,0.0,0.0,0.0
0.0,2.538,-14.0,0.0,0.0,0.0
0.0,0.0,2.538,0.0,0.0,0.0
0.0,0.0,0.0,7.608,11.252,1.929
0.0,0.0,0.0,0.0,7.917,0.0
0.0,0.0,0.0,0.0,0.0,7.81
