H,H,H,H,H,H,H,H
2.192,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,2.192,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.192,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.346,8.969,2.787,0.0,0.0
0.0,0.0,0.0,0.0,7.273,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.649,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.391,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.391
