H,H,H,H,H,H
7.154,8.139,2.221,0.0,0.0,0.0
0.0,6.905,0.0,0.0,0.0,0.0
0.0,0.0,7.683,0.0,0.0,0.0
0.0,0.0,0.0,2.995,-14.693,7.728
0.0,0.0,0.0,0.0,3.146,5.026
0.0,0.0,0.0,0.0,0.0,3.903
