H,H,H,H,H,H,H
3.903,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,3.903,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,3.903,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.334,8.261,8.261,0.0
0.0,0.0,0.0,0.0,7.087,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.466,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.425
