H,H,H,H,H,H
1.174,-14.0,-14.0,8.066,8.066,0.0
0.0,1.174,-14.0,8.066,8.066,0.0
0.0,0.0,1.174,8.066,8.066,0.0
0.0,0.0,0.0,2.561,-14.0,0.0
0.0,0.0,0.0,0.0,2.561,0.0
0.0,0.0,0.0,0.0,0.0,5.59
