H,H,H,H,H,H,H,H
2.708,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,2.708,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.708,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,8.166,1.5,8.429,0.0,0.0
0.0,0.0,0.0,0.0,8.166,0.0,8.429,0.0
0.0,0.0,0.0,0.0,0.0,7.89,1.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.89,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.611
