H,H,H,H,H,H,H,H
0.887,-14.0,-14.0,7.996,7.996,0.0,0.0,0.0
0.0,0.887,-14.0,7.996,7.996,0.0,0.0,0.0
0.0,0.0,0.887,7.996,7.996,0.0,0.0,0.0
0.0,0.0,0.0,1.595,-14.0,8.026,8.026,0.0
0.0,0.0,0.0,0.0,1.595,8.026,8.026,0.0
0.0,0.0,0.0,0.0,0.0,2.521,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.521,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.585
