H,H,H,H,H
1.197,-12.4,0.0,6.619,0.0
0.0,1.197,0.0,6.619,0.0
0.0,0.0,1.197,6.619,0.0
0.0,0.0,0.0,4.354,3.92
0.0,0.0,0.0,0.0,3.828
