H,H,H,H,H,H,H,H
7.352,9.086,8.174,0.0,0.0,0.0,0.0,0.0
0.0,7.068,0.0,8.334,0.0,0.0,0.0,0.0
0.0,0.0,7.486,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.159,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.487,-14.0,4.996,4.996
0.0,0.0,0.0,0.0,0.0,3.487,4.996,4.996
0.0,0.0,0.0,0.0,0.0,0.0,4.362,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.362
