H,H,H,H,H
3.187,-15.351,0.0,0.0,7.634
0.0,3.268,0.0,0.0,5.029
0.0,0.0,7.141,0.0,0.0
0.0,0.0,0.0,8.025,0.0
0.0,0.0,0.0,0.0,3.997
